slice,signal_type,parent_signal_id,pathway,ligand,receptor,sender_region,receiver_region,downstreamTF,direction
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Dmrta1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Ebf3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Ebf2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Fli1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Batf3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Esrrb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Lhx6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Rfx8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Egr4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Dbx2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Ascl4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Tbx15,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Irf8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Tfcp2l1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna4,PalatalMes,Epithelial,Pknox2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Foxc1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Acaa1b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp667,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zbtb45,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Pax3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Grhl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp764,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Prdm9,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Dlx5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Mzf1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Fos,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp248,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Rfx2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Dpf1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Crebzf,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Mettl14,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Max,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Arid3a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp11,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp1_Plxna4,Fibroblastic,Fibroblastic,Zfp146,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Osteoblastic,Osteoblastic,Terf1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Osteoblastic,Osteoblastic,Pax5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Foxo4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Foxc2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Nfe2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Phox2b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zfp456,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zfp692,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Tfap4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zfp691,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zscan18,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Gata2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Dpf2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Snapc4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Taf1a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zbtb6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zbtb8a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Osr1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Grhl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Zscan22,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Klf11,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Epithelial,Fibroblastic,Dlx5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Foxc1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Foxd1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Hinfp,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zfp93,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Prdm9,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Sox9,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zfp521,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Acaa1b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Kmt2b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zfp746,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zfp667,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Glis3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zbtb45,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Gm3854,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Zfp11,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Mlx,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Adnp2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Fhl2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Foxp2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp2_Plxna4,Epithelial,Fibroblastic,Nfatc1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Foxo4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Foxc2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Nfe2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Phox2b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zfp456,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zfp692,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Tfap4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zfp691,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zscan18,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Gata2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Dpf2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Snapc4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Taf1a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zbtb6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zbtb8a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Osr1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Grhl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Zscan22,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Klf11,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna3,Odontogenic,Fibroblastic,Dlx5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,BC025920,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Phox2b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp595,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp979,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp764,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp984,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Creb3l4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Mafg,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Mafb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp991,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp786,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp429,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Gm3854,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Trmt1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna1,Fibroblastic,Fibroblastic,Zfp687,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna1,Fibroblastic,Epithelial,Lmo2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna1,Fibroblastic,Epithelial,Rfx8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Gata2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Zfp202,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Ncoa3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Zfp853,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Zfp456,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Pax9,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Maf,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Zscan29,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Pqbp1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Myb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Dmc1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Gata3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Cebpb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Mtf1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Zfp84,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Nucb1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Nfe2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna3,Epithelial,Fibroblastic,Tfap2b,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Alx4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Heyl,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Lhx6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Dmrta1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Ebf3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Ebf2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Tfcp2l1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Fli1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Pknox2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Lhx8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Batf3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Esrrb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Batf,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Rfx8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Egr4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Dbx2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Mybl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Hnf4g,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3g,Nrp2_Plxna2,PalatalMes,Epithelial,Zfp493,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Plxnd1,Epithelial,Epithelial,Heyl,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3c,Nrp1_Plxna4,PalatalMes,PalatalMes,,
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna2,Odontogenic,Odontogenic,,
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Nfe2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zfp456,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,En1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Gata2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Foxo4,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Grhl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Maff,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Dlx5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Mafk,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Arid5a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zfp334,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zfp46,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zfp991,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Six5,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Prdm1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Gata3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zscan18,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zfp729a,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Rxra,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp2_Plxna3,Odontogenic,Fibroblastic,Zbtb10,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Pou4f1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Msc,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Sp6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Vdr,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Ccdc160,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Nr4a3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Barx2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Fli1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Etv1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Sox8,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Zfp341,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Heyl,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Zfp300,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Grhl1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Hivep1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna4,Epithelial,Epithelial,Esrrb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna3,Epithelial,Epithelial,Zfp300,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna3,Epithelial,Epithelial,Zeb1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna3,Epithelial,Epithelial,Zeb2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3f,Nrp2_Plxna3,Epithelial,Epithelial,Etv1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3b,Nrp1_Plxna2,Osteoblastic,PalatalMes,,
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Sox6,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Runx2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Npas2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Mecom,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Ets2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Shox2,repression
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Erg,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Zeb2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Foxp2,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Zfhx3,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Tcf4,repression
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Rarb,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Maf,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Mef2c,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Barx1,activation
E155,lr_pair,pathway:SEMA3,SEMA3,Sema3d,Nrp2_Plxna2,PalatalMes,PalatalMes,Id2,activation
